Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Delta_temp,Machine failure
296.4688708457713,310.8359645941921,1370,75.08701906482662,208,6.838074553457698,1
304.16034099878766,312.73374770874074,1198,30.63424762122045,180,11.93340889568042,1
299.340220070527,311.6195710540357,1236,23.07021458801086,21,8.181073825763756,1
298.08834081211825,313.70295839959806,3095,33.344876437235115,148,7.279160204258414,1
300.1067026676696,312.55964256126026,1374,23.702283951756687,68,11.347646570062235,1
302.7470882534495,311.72574197686833,1295,51.336024467993475,159,9.169688673080987,1
302.00021959782947,309.9984024633733,1318,41.2422952814607,23,7.805255470868798,1
297.1386834751739,312.77043891852446,1384,73.62411453314547,274,8.551031356919674,1
295.9638658504343,309.9199002860733,1273,48.56570136530901,221,8.281225476123367,1
301.04701256444434,311.583237224532,1510,39.1809531842152,-2,10.0611580028732,1
296.2685734582743,309.43112574817,1418,53.1659056316442,114,7.192862510396607,1
297.53088633269755,311.68643779240716,1263,32.590045591136715,236,8.145416256403546,1
297.157274937476,313.9161004312728,1419,16.387191559585887,202,6.798142497952183,1
300.1565563995576,314.52518107416523,1368,-11.003593038930774,203,7.0981289052965275,1
300.36658661792086,312.5704518620167,1355,35.22727375968198,232,7.810800343716048,1
303.13583755302943,312.1190690726482,1231,35.20518731901144,26,8.185206899841374,1
301.506538643065,313.32891932344484,1288,61.07406352765207,199,10.811728730393149,1
301.30088483684045,312.3412779024146,1359,21.0885817921721,58,10.612298092755617,1
302.9251225258279,312.66760224613256,1358,21.868934158204603,26,7.16192594577887,1
298.6169946965375,313.5378892101401,1439,63.64420080365845,56,7.387280871203666,1
301.4965759084087,312.3158134694996,1842,40.68064853933569,252,8.146348924333143,1
302.0660089244705,310.7941607997288,1482,69.68777535249487,228,11.136310815699154,1
298.45753638600286,308.95944858775835,2203,51.59098672868882,65,8.512415690903675,1
303.2706648620589,312.8154473512451,1317,36.42036612233566,1,7.564831789495606,1
296.8227742256038,311.2146300292879,1385,33.587172855760485,-51,8.751156134633023,1
296.8380921190526,311.3530392837679,1300,45.89026240034305,237,10.972407301138988,1
299.9096630771896,311.8520985824441,1157,36.401167407405765,83,8.244718570238131,1
296.65224344111436,310.9430593642155,1222,34.118364981129915,-14,7.050898567568597,1
295.35523002847845,310.82319071932704,1512,30.745661562782587,251,8.54954114100942,1
300.5375065624111,311.9843657611282,1215,39.9056346078493,207,7.091629675795055,1
303.8716841090862,310.9149500871966,1209,-11.85068051485873,197,8.713797122383982,1
304.36500044108635,311.7361604400485,1871,55.820408708311184,208,8.03170507002515,1
298.93831981892964,312.7432545725732,1213,56.69484632734736,31,7.6398192092438935,1
303.0380001555535,312.7791935405118,1197,64.11114614594216,9,10.105346318313998,1
303.2094880469579,313.3981024303899,1414,30.31065617460861,66,11.261811085030812,1
301.2895713068481,313.06782720705064,1234,40.23575382050396,-52,7.768672766584933,1
301.56101444975917,313.7039132919349,1380,54.17397742348109,82,8.391628934607661,1
302.35612520158895,313.0768098359964,1650,24.425444158585314,16,8.96697606874126,1
301.46017155733216,311.1413912750071,1394,39.62698122483729,229,7.029461875420121,1
296.526283918494,313.39376768203675,1529,83.50674601164347,6,7.0918078294065925,1
302.781159514085,311.61532872597877,1468,37.78205741449156,224,8.006584935862772,1
301.6794731985983,312.6244332640768,1337,45.989362032105674,199,10.51919956418846,1
303.7986431974341,313.8180314789649,1288,47.169944034966505,-28,8.08485769607122,1
296.52441180385347,311.508402807651,1489,43.5878624278561,177,7.99760994636068,1
301.41215875106235,311.5899109977797,1480,55.69210582512001,184,7.59840187188105,1
299.840510722494,310.7932971053446,1366,71.40665394550902,222,8.278776022276583,1
299.90761060899126,312.47039383576623,1335,57.49257068102004,147,9.111601022829754,1
299.0733764434986,310.7871276858193,1485,29.077342318850178,234,9.932043319360716,1
297.34168295619827,311.93593978986434,1742,47.95885276276285,182,11.769246585224428,1
300.0826321170184,311.3626058205104,1456,51.03995869114944,-66,8.058056501053052,1
303.3940221213453,313.8221263470935,1408,44.040131871290704,51,8.284896602793937,1
300.7255824655984,314.55006482386887,1328,61.97231748305338,161,7.505997034220887,1
300.0796081100079,311.96361305276656,1343,-0.3806479876011615,246,7.71654061877936,1
302.16015567230914,313.5189330376297,1411,42.35750216529946,218,8.518213532908302,1
299.65989118036754,314.2029333861931,2510,31.883892752322385,161,8.715183448030691,1
299.92976211666087,313.947259101515,1194,39.57567641351089,198,9.563311334311601,1
299.11592311539795,310.26604027114666,1463,36.29422505166423,230,10.498939642382219,1
299.58193989315225,312.5696303929927,1374,4.424608996915136,215,8.952138924926347,1
302.3820336189868,311.90412432117034,1331,31.53527203420387,214,7.316227976077011,1
299.14300144831236,310.94852034475986,1136,-12.202590617727317,182,8.009838244556876,1
299.38830287674494,309.5847652565211,1314,30.699197370468784,-37,8.792392310459016,1
302.7255765415123,310.40959741662436,1196,28.093462372690457,22,7.663724669285902,1
297.96360512165865,308.8640478382085,1292,43.540998381715205,186,7.341528955152523,1
303.46055484054426,313.7906688327796,1261,63.48163042067647,67,9.51079104209025,1
302.94990005319426,311.75426796211116,1210,5.437488337790521,144,8.297925919416652,1
303.6011559280619,311.4078749195324,1448,37.169523723171615,215,9.715970479964398,1
301.62490035485814,308.98971217792007,1374,5.86337865357936,94,8.366309974678963,1
300.3830744975584,310.24908890620173,2808,14.944973023752837,171,9.099243215817818,1
300.8983405908562,311.54164138735285,1289,7.06107452774974,215,8.53799496903394,1
299.00490205828885,312.05596975151235,1205,52.32917112791254,27,6.956073036049294,1
300.97617378897917,311.59266483111065,1460,33.272517057132816,196,10.359320667669179,1
296.8130010629106,314.1393087789816,1322,49.15571847323521,107,7.1104615046222275,1
300.35677248188256,308.9866151456959,1314,65.37330451060848,178,8.421545521804394,1
298.9665334402201,310.5912532067185,1347,48.76710689719563,190,7.592587446709235,1
304.6120901541125,311.77336851423803,1235,48.99978944092075,206,9.168156448318618,1
302.9516533358199,311.1129325568654,1566,62.03318147492739,233,10.502929056034803,1
298.0084848079617,314.13155674363753,1470,38.85438349065478,147,7.37233148239665,1
300.6228033615956,311.27551914538924,1409,54.972357025881756,227,9.05817142208612,1
300.9334169330704,312.8598396821978,1218,30.797442944383118,240,7.41160548827661,1
302.47839055941444,312.5008789497067,1398,46.77893588977201,134,7.22526514836616,1
302.5532980586282,310.0879410769343,1480,35.78686113029416,-40,10.744536016495768,1
301.48361439381057,312.83315572398004,1411,73.6892500742073,210,9.544603780556814,1
303.61226351583304,310.56374118943523,1321,26.861040331104746,150,9.527328966138962,1
303.75170604029,308.43252389863864,1267,33.99714030751424,-16,9.912312161647868,1
303.06740426530473,311.852288504392,1685,39.83821782317962,49,7.532394745082118,1
302.1428485795777,309.9561084806601,1209,52.440508557779964,109,7.092217434955394,1
302.5048473863664,310.4154357435508,1496,5.160992556247727,246,9.427068588514134,1
299.428819754701,311.15528398623485,1458,33.08302339330422,259,8.741389459297075,1
302.03952583608964,313.5443494743756,1152,23.2185382353014,167,8.382343221301884,1
302.6179014333763,310.2793306009293,1617,67.8017602701132,153,7.771375308322988,1
300.74446588448063,314.15971328872035,1312,0.9328038847222544,211,10.773622973156247,1
302.4905266349927,307.3399540837729,1225,55.693842513858385,9,7.576620587587036,1
301.67893130302235,311.3097267928592,1474,-10.333250251434595,-25,11.384757988807262,1
299.84914723082824,313.6445334779924,1286,28.92746577051595,-82,7.326884158361441,1
300.66982144856934,311.1668365606514,1323,35.956749629759145,244,6.995863455211988,1
301.5076279973187,308.0321248207763,1186,39.85480867616882,58,9.521470947908817,1
303.6718033662325,310.6655153548108,1819,40.45026882479316,76,11.81340656258737,1
299.0507847358088,310.34645670250654,1244,45.702810038997114,243,8.268473752748367,1
304.6125103139143,310.26767707131984,1271,33.14851380989771,40,6.949862778460375,1
298.6503140586212,313.7652282470178,1234,47.099708865660595,166,7.820476470054542,1
300.26406799301975,311.1193900945264,1326,33.814627543371216,198,6.95347957118181,1
301.74474407263904,309.56709188298606,1515,28.021145264222167,239,9.164138309510871,1
300.23353363946825,309.77481879970907,1407,12.503948233088527,199,10.571501531013265,1
302.5367303510806,306.5984065487761,1507,19.76912227283733,234,7.230572711737377,1
296.6473668509528,311.6335482407414,1444,57.684149215027254,-32,9.33027756249977,1
298.8796376103906,310.4136268811683,1223,27.48224744368055,244,8.359131365090342,1
302.6512512676871,313.6020139032224,1507,44.355896548366886,171,7.86050863142531,1
299.0916784983955,312.331065887318,1207,69.80898967978916,111,8.306750728337343,1
299.21777422866944,312.8416431974791,1323,29.614943386954092,97,9.712101596484377,1
302.70480193360635,311.8705095909207,1434,26.231462008268934,222,7.408220886281113,1
298.5788115375522,312.6754620464601,1183,1.3458829384366915,212,7.113170431605246,1
302.11257628570485,311.0418229794551,1270,33.608871527529175,251,8.395583493423421,1
301.83631923960394,311.99498176913653,1468,58.55793896969274,-21,7.949292929650051,1
304.80594127210503,312.97308769968834,1318,31.812916025366917,158,8.446138286184159,1
298.6499089513955,312.28147498283886,1910,57.93694315245682,-52,7.314218048720304,1
300.84012432996934,313.17430223054987,1246,61.82202994317775,206,7.661500757066994,1
302.7832763960428,313.4914409929676,1295,38.16458518110351,193,8.052093421046017,1
298.1312284394435,311.41053272626226,1270,15.409871407217604,52,7.576374465417542,1
301.2467141752207,313.2903797077361,1525,-11.661502632975584,226,7.94566434269515,1
300.20629801050126,314.12927707653705,1526,26.551535885504133,197,7.936929908062192,1
302.313384144834,307.5891045998282,1172,58.147290416064415,63,7.084794614070885,1
299.3306015854782,312.0506237179021,1320,67.21085920543375,246,7.155476320659757,1
299.914857923299,313.542561843474,1348,68.79115164949133,165,7.8503342448972,1
299.2353911692271,311.9017285833921,1171,27.237340984327236,-49,10.089516723086719,1
299.99816131040825,313.1073418392761,1379,38.67132531173538,189,8.616672084114546,1
303.0294083298799,312.5114926434344,1274,59.81940113147458,29,7.474324213919451,1
302.5991587216424,311.3381532258587,1839,11.50370866746486,243,7.562431148471889,1
304.3224735604501,313.526731962313,1194,29.61855441602387,-62,9.150963155644334,1
299.9816462002915,313.7084426411078,1349,40.15290608096474,8,7.9830396352990665,1
299.3222535654776,310.6127680177734,1614,42.045320272539726,254,7.521372598551238,1
298.84656350693314,313.83186343154415,1373,-14.151028682774516,212,7.75754296799021,1
299.96298965848945,310.40792177678395,1550,47.701875923187366,237,7.04459342840576,1
298.80615374579554,308.56737362052075,1341,22.40303115448928,18,7.642399639768354,1
299.9178953107041,311.59409192127606,1526,64.31544312634877,194,7.309502677241467,1
302.7978962099569,312.1273403619079,1342,31.24757547774377,160,7.59731089209286,1
297.1057408479588,313.8478863035905,1426,44.87079707242266,253,9.914864217948965,1
296.54726616923716,313.8296046935908,1416,80.8851863147346,253,7.169405864473712,1
298.8205401675567,311.7009995735262,1511,49.831454032467896,214,9.73654916150472,1
301.5027003197803,312.383276160304,1673,38.875375276897884,223,7.3109432096134315,1
298.19158543215246,312.7256379660987,1748,32.18317390749465,45,7.583858869615044,1
300.94627151206845,311.1138881959816,1177,62.92928873317324,116,7.658496103532122,1
301.10888059945813,313.26996734956725,1278,25.684640842802438,64,8.22643314159824,1
299.8206980446173,313.67880234024005,1312,44.18633729000109,235,10.545058903974132,1
296.81173884410134,312.72706758783966,1315,33.02688852085549,132,9.394942568990032,1
302.9075941862185,310.7611807705397,1405,21.153993467894843,104,7.5985636138299135,1
300.219646966676,313.04032731395836,1344,28.285845738172526,263,8.54213025947758,1
300.9591896533915,314.4035950052115,1343,49.146582894662174,-52,7.213778567612786,1
303.6051715500836,312.77094795965536,1117,55.30000869003692,47,8.166156363181555,1
300.15459060893807,311.35360558762386,1143,73.2695521957612,-42,7.378139627864741,1
303.40863163049613,312.337255179471,1421,-18.27006559285322,215,10.502228875919334,1
299.0554170090375,311.8559221628794,1281,37.56229458871859,0,8.184580341083024,1
296.2054233031979,312.59897839014724,1350,49.36850634213875,147,9.46710617610798,1
299.67890590861793,311.4977972893715,1169,33.79917409763269,43,8.917816595475124,1
303.01376622273193,311.3636600099531,1459,38.75564555553207,65,7.824488936881223,1
301.5782029108303,314.2395133092619,1188,47.96200780811698,78,10.42620801622939,1
300.1272320050346,312.14080917629576,1351,46.584981018722715,57,7.8112767568691766,1
301.21507206232866,313.1419673019918,1507,45.75737500128814,204,8.041240483506666,1
299.6660742753607,311.90346585353353,1443,31.44906514790434,84,9.343635283880483,1
301.6640358640695,313.8110819959157,1333,43.09853262413786,189,10.534702965811555,1
298.28322709172375,312.6324801186566,2028,55.61557862799359,204,7.1451745458561,1
304.0229929414616,312.33656240457753,1372,4.591520710695367,154,7.678828623237525,1
302.0689717835887,312.78619927064386,1271,-15.309175707567661,164,9.639960048332053,1
301.0471995354505,310.66823590771804,1263,46.331295305941,248,6.997539027923345,1
299.8323917844507,314.4782605424902,1326,42.807943231875164,154,8.303323562235411,1
301.1321327385877,312.5051341069283,1170,45.74930514463485,25,7.320662291236225,1
302.2001274506651,313.90453426010987,1857,40.433563540704554,238,7.069356780409487,1
303.21875544536545,314.2998319161973,1408,40.058525005394955,151,11.722078931129962,1
302.9224533905618,312.58174585364634,1873,47.64927896218132,-35,10.673179456293308,1
300.4010044853956,312.95970491880473,1559,70.24434711995202,29,7.56406798754851,1
298.8163150924863,311.103133410374,1228,32.953375126727565,214,7.960905130863219,1
303.7078055328293,313.05434561644364,1169,37.45967942701097,159,11.05562907854798,1
300.4236477816622,311.9355189614761,1320,60.51729851163713,254,6.68718699332571,1
301.8579429849409,313.52420034048004,1472,56.993344702433205,210,8.102704957064487,1
303.4425715945736,309.6664549178515,1238,54.98957823188089,244,8.125349463152794,1
300.206935076592,312.71897806999846,1341,35.07549796159192,61,7.894070798217824,1
297.6007743914656,310.3325317640302,1445,12.870598226576899,-10,7.96015523397437,1
301.17058770180773,311.4288550499935,1188,54.84179648601022,18,7.243482938264466,1
299.2690651339884,311.57698713220043,1482,74.29895832686145,216,7.519242195870142,1
298.18863260973416,313.3304580182409,1338,70.96506328467173,107,7.607187916179911,1
300.51021122708045,311.0552352925728,1353,37.70290488742512,163,8.45874630196952,1
300.8383868586205,310.4210266938499,1238,50.477674628812835,211,9.768389226980688,1
297.83425465436886,311.3956878639643,1254,-27.43432777814558,12,9.648283447754222,1
303.613396178204,311.6605341744208,1253,34.14735755758997,27,7.229489436459639,1
298.7246237919704,311.52637561211003,1799,28.985894300821627,233,10.680761288657663,1
300.70583340695606,308.59581579645686,1343,55.58950619523408,222,8.08046799847082,1
300.5427604155416,311.99052184838433,1551,39.14488425340895,-89,8.166067734926052,1
303.44993208529087,312.8815288189612,1249,39.758490353929616,43,9.246195390328362,1
297.952225748893,313.9416239286559,1441,30.028245358068947,100,7.969500145519376,1
298.95916982945147,310.00546976255083,1385,37.43506937500232,122,8.46729993126731,1
299.3554733262993,313.7086235574852,1335,50.852832362309,-16,7.721017625369774,1
298.0428613780748,312.60447500802763,1168,42.92627755294795,47,9.302789452327163,1
298.826258438172,313.46936637753794,1146,-16.025891722370886,-19,8.315752157914364,1
298.3188397902114,308.5362991289893,1852,55.14236500089828,-51,9.904329028351404,1
301.7727640436038,311.8765789429614,1689,57.53648542090059,146,8.010819144832723,1
300.10716720456054,312.08891072484244,1441,31.964681681561096,34,8.440679864804356,1
299.6739129670628,312.8350106702635,1258,34.49364820236907,53,7.8961182454850185,1
297.9522646862794,312.0931453554005,1431,43.67974808978304,142,7.728326145092379,1
300.52789694714085,314.59570384776714,1311,-10.276294293134942,11,6.911367561383456,1
298.8144152073993,313.9297508637493,1518,24.952596189996193,213,7.23163287348376,1
301.9494516889765,312.0332467904103,1755,-13.143994250906808,184,9.092545815970107,1
302.5574916589309,309.60084073642474,2896,62.07616666012604,119,8.687633277983009,1
303.8886312884696,309.02701998947094,1302,22.968529690240644,172,9.52476258730962,1
305.3502222342787,312.07468328181744,1659,43.30234931282729,213,10.06768157968737,1
298.6043582278836,312.30056729017696,1364,43.70200300920157,148,6.918663205074895,1
300.65073104708716,310.3357192505482,1172,63.65810404198212,234,6.927980385659338,1
299.8526678215504,308.5742272435502,1416,-5.755630458644774,188,7.130430645841537,1
301.31427698824973,312.1409279566326,1342,60.16007470705015,191,7.062228314040723,1
303.7808236673974,313.9149819293533,1554,45.21921506175285,-19,7.81242467615584,1
301.2723734574213,314.2626116417237,1314,-3.3917938809046575,17,8.800734405291337,1
300.4674156949316,309.71670831419465,1231,33.819339659124,-97,10.978593810482433,1
299.9415301222707,313.5882268275643,1683,36.795668720504324,196,8.760766244926485,1
300.3856080820119,313.16015412710414,1151,27.053885598826795,178,8.140317796612223,1
297.50309197846815,313.97637939357384,1392,58.78165780452709,213,8.585977408449008,1
303.8721650814909,312.7427511662127,1379,45.59119311133417,188,9.230010460804857,1
302.72956664988277,311.22874595793036,1424,69.04990919662634,136,7.027126142258427,1
301.38742814644957,312.15125036895324,1915,-0.04466462368797863,100,8.015824517251195,1
302.0231460536638,306.1324701480608,1373,66.1287154477507,206,9.141614629311889,1
300.72380618475205,314.10473161429775,1684,34.473770530339394,225,9.123660639740619,1
298.7031880589915,308.1776564359148,1404,19.382165373960724,168,10.673927695017412,1
297.397476038134,313.8724392117764,1732,33.91552181481519,201,9.287913165340555,1
302.90687154427076,311.1854071667996,1801,34.65965874896089,240,8.611024889036024,1
302.93495509489736,311.70564146717527,1493,23.480972514773352,197,8.936411273138123,1
300.42057298589157,312.9002917993445,1242,29.06017730155899,131,8.18157306220983,1
299.95564042166114,313.75819887097435,1758,21.564088711581885,191,8.00592551420111,1
304.2218152052912,311.3164238468533,1186,23.16715276684075,18,7.654304585993372,1
302.6286869458251,310.6826765254101,1525,34.01107846791152,256,8.651710130852992,1
301.58171517440616,313.40763847428326,1203,43.86793772810215,-28,7.21006056084309,1
301.3964060116992,313.7761089886129,1496,48.30439368936801,242,8.136818471289864,1
300.03482018081843,311.43172033325203,1506,35.03457113729989,49,7.571581151733657,1
296.83441095154984,314.0365828902001,1251,34.70073386772215,154,9.595556036428798,1
298.2529233295048,312.1910167888826,1164,41.19738507877305,179,7.759258910225508,1
300.7266739965362,310.9442965353469,1315,37.73321542544772,159,7.600548950077919,1
299.806347022005,312.92401911304944,1566,43.33165527174158,199,7.920331885945088,1
299.8406789777591,312.1637868616639,1475,66.20242404334954,182,8.181231583530844,1
300.07297026108694,313.2836083236792,1280,65.06073687378648,182,7.43912916584678,1
298.28596922492784,313.1059426050468,1323,-9.436780951477843,191,7.119211823211665,1
300.7948064118461,311.62799396041294,1189,27.029409006318037,206,8.436306156701674,1
301.98901092554246,310.66406565920033,1686,63.10233421043675,233,8.545447209538837,1
301.0028988810627,310.60569502257,1243,-0.2058462847510789,135,8.70471359284381,1
302.9480077308448,313.2226121356061,1292,39.72667955875298,-70,7.813798770317815,1
296.35607661902293,313.4074297865376,1200,32.53076578205874,206,6.835313278020105,1
298.17083021960667,313.25219488131927,1175,77.35640650871613,114,7.7763480948838986,1
298.6479021862283,311.1801461058064,1752,48.020236309807466,-15,8.594384478918784,1
304.1766108836531,308.4894140242113,1289,7.780451379950565,43,8.238064498546299,1
301.2336041791514,312.81001754564204,1349,39.40051866220656,115,7.918075203171452,1
301.1803893974,310.870971961578,1351,41.053433287841024,94,9.221226074596604,1
296.86748403408404,311.5371607158261,1504,30.013324577621592,195,8.36517790677941,1
302.77920045897594,312.696769025047,1299,33.8381632712204,180,9.537999872187445,1
297.2334370777425,310.7871875049441,1414,57.8845552473635,84,9.950501358376593,1
296.6243585638596,313.0939960868835,1299,50.83586396657693,94,7.353927623293876,1
303.6164291791313,312.079444903683,1379,56.71351288883127,186,10.420556897259864,1
299.7942112860352,312.1647262583822,1198,-8.575186487963702,85,8.061520232592537,1
301.73757499679186,311.259888790403,1327,29.64231380210554,229,8.228004096556376,1
302.2764678174648,312.6579736310116,1261,5.133918376204548,27,7.198058200054417,1
302.12356989130865,310.4191461611416,1232,37.755936469402364,148,7.451129732434389,1
301.2718231061844,311.6641414336701,1426,51.99163891064001,185,8.83566282005325,1
302.4598208644579,311.762656544628,1670,42.49009143035961,185,8.224888255326151,1
297.3653123160265,309.9612826085574,1388,23.947910241650707,250,7.803915360985801,1
297.1166704915958,309.6242733276732,1476,49.54221856360402,244,7.540916514118366,1
302.8251279610594,310.6807791743674,1312,33.04783829157288,189,10.302966064765524,1
299.982281831293,311.51243849811306,1268,40.36340940844844,73,9.229848389411472,1
298.96973967913254,309.54344954850643,1459,49.7307468442066,101,11.017406466744905,1
301.654646785172,310.8347498973375,1254,48.077903777267124,-56,8.22058763453152,1
297.258653118936,308.9933914033941,1402,57.955283468165675,58,8.238826651411534,1
304.26669889471674,312.6648720992647,1242,58.66745877124424,23,8.020333186213328,1
300.6513774318667,313.1508277771655,1408,55.803973293014536,161,7.609176629747567,1
297.58459351258557,312.250535060866,1186,45.62392272182555,26,7.685706218081037,1
302.6144857923556,309.5341316327151,1317,33.16459631031694,70,8.04393078246099,1
296.33714980428977,309.3484228163532,1507,53.25113918323565,-59,8.648432002323517,1
302.8402902014864,314.3190458794524,1276,32.274861044068246,201,8.213423825040326,1
301.97751286296125,309.1240311551757,1328,58.37153294373419,259,7.152006546884336,1
296.7697760069457,313.4257254834632,1569,64.41110815627215,98,7.601620510278122,1
304.1116409100887,313.4872481200828,1277,41.73992642573447,-60,8.686563708987794,1
303.21765982339804,312.0951495450025,1269,42.08511614505145,190,7.137158688749298,1
302.28787439580674,311.88316669387666,1633,-2.5131560200548257,146,7.362450711595613,1
295.5953676911321,312.7273640170098,1450,54.56763598454728,53,8.859921737704877,1
301.51254356979075,313.7884469220755,2159,-19.144157058869027,220,8.219037260115002,1
300.19354240119173,310.9184746863769,1775,37.55393703493719,224,8.80623858223535,1
301.75633435796414,311.97688676059505,1335,-2.6363872484507525,181,10.129912196377402,1
302.0189316595344,311.4425792753222,1260,34.3954717963523,91,8.901713113218959,1
297.52826125276493,310.4649571237667,1436,59.57686811139375,164,10.372583237240491,1
303.65590617785745,311.2924750143055,1688,9.1745347610751,244,7.507288806216393,1
304.1675918318445,310.64736207202446,1363,45.44335119644396,196,7.642329454844377,1
298.48473229957483,312.9715329055483,1224,10.563058778692065,189,7.6081793705796645,1
296.9105113400565,310.841592822854,1551,47.073887251147006,193,7.539976299990177,1
302.85506136159256,313.2523128090136,1190,66.17931437508285,54,6.839456299359505,1
295.7636703454778,310.8256735068569,1453,19.214696202539635,49,9.656070549274148,1
303.0737837837692,313.78480987903987,1630,25.81264200999605,-23,9.929500084519963,1
299.29223116976027,307.1295246249469,1273,50.80325861065916,248,7.877872751011458,1
303.4770207825604,313.6401435893863,1533,-10.518060403824563,262,7.45415032269636,1
300.31125462489746,312.1514112456744,1277,44.44612253387664,22,8.347288249540595,1
300.3422711677503,310.4523824610707,1241,34.75901391619041,155,8.513760602913049,1
296.87606844046087,313.15412109920817,1059,20.070212854012503,-41,10.671903602709975,1
301.7490388911317,311.3049111566555,1273,47.52482604435291,225,9.95355541179816,1
303.3239667767902,314.39880404169975,1246,29.051756012987955,3,8.233270023908783,1
296.8435050164799,311.41949680592944,1190,23.674161479141308,149,7.4767636941191435,1
303.2601670588422,311.93608493551193,2662,20.97905378165724,235,6.991386923557149,1
300.5085561262723,312.7909469671688,1379,19.674859755068706,146,7.984244678781373,1
302.6553388144327,313.5089560729545,1375,48.0803668240343,101,7.8960025195163865,1
299.52146384601133,309.1627054091712,1169,60.65371687708059,-2,6.935134604090433,1
296.8263629895329,313.584575496361,1457,27.896196222621015,79,9.036805049613076,1
300.5952529425072,310.95425936700485,1296,41.43197006729975,231,7.398293360711171,1
297.9623716255637,312.6313341472315,1927,49.421323138159636,43,9.138248621692165,1
299.4587166948664,312.5469211615495,1794,78.60367009532293,230,7.419228520891621,1
300.32437769182695,311.46822741055576,1315,-24.491629853101145,206,7.432560806833721,1
297.1282842409567,312.23665933451235,1402,-28.28259891195664,266,7.215705750638068,1
294.84965248753736,312.57533670482775,1459,83.37084987839162,219,7.482310202855598,1
301.2445432870798,314.41657671118946,1438,12.077970977468652,183,9.549955209916146,1
299.81790380011375,312.9644965866628,1469,37.712914859505936,-12,8.706291582934607,1
302.5702978019611,312.94046640405014,1352,45.87619295939357,197,7.709456215877905,1
301.89358226615104,312.9255407022926,1184,28.28223719386094,200,7.163554763721323,1
298.4,308.2,1612,32.6,10,9.800000000000011,0
300.7,311.7,1504,36.9,229,11.0,0
299.8,311.2,1369,46.2,146,11.399999999999977,0
299.0,310.3,1868,24.0,221,11.300000000000011,0
301.8,311.0,1393,49.5,168,9.199999999999989,0
300.6,309.7,1639,30.4,121,9.099999999999966,0
298.8,309.2,1306,54.5,50,10.399999999999977,0
298.9,310.2,1654,31.1,158,11.300000000000011,0
300.1,311.4,1575,29.8,210,11.299999999999955,0
298.5,308.6,1384,54.4,44,10.100000000000023,0
298.5,309.8,1468,40.9,157,11.300000000000011,0
301.2,310.5,1546,40.0,55,9.300000000000011,0
303.7,312.0,1892,22.5,79,8.300000000000011,0
297.6,308.5,1431,52.6,26,10.899999999999977,0
301.4,311.1,1494,41.9,142,9.700000000000045,0
298.3,307.9,1609,32.4,151,9.599999999999966,0
297.4,308.6,1439,51.9,188,11.200000000000045,0
302.3,310.7,1499,37.8,137,8.399999999999977,0
298.9,310.4,1533,44.4,24,11.5,0
302.3,311.7,1640,31.5,199,9.399999999999977,0
303.4,311.9,1434,44.6,78,8.5,0
302.6,312.4,1628,33.0,15,9.799999999999955,0
297.7,308.5,1501,41.4,201,10.800000000000011,0
303.7,312.2,1619,34.9,92,8.5,0
297.5,308.5,1306,50.7,38,11.0,0
300.0,311.4,1634,31.9,0,11.399999999999977,0
297.3,308.5,1504,42.0,142,11.199999999999989,0
298.2,309.0,1491,38.3,121,10.800000000000011,0
300.4,309.8,1395,48.1,201,9.400000000000034,0
302.3,311.1,1435,43.1,149,8.800000000000011,0
302.4,311.0,1464,44.2,106,8.600000000000023,0
300.6,310.1,1297,50.0,130,9.5,0
303.7,312.8,1488,42.8,54,9.100000000000023,0
299.6,310.1,1384,49.8,11,10.5,0
300.7,309.6,1733,24.8,85,8.900000000000034,0
299.4,310.9,1446,47.3,12,11.5,0
298.1,307.8,1565,35.3,119,9.699999999999989,0
300.4,311.7,1314,59.5,160,11.300000000000011,0
302.6,310.2,1631,31.0,100,7.599999999999966,0
301.0,311.7,1670,31.3,150,10.699999999999989,0
298.4,310.1,1335,57.8,96,11.700000000000045,0
297.3,308.6,1446,50.1,144,11.300000000000011,0
300.6,310.4,1401,42.6,114,9.799999999999955,0
297.9,309.7,2194,16.8,27,11.800000000000011,0
301.5,311.1,1459,45.1,97,9.600000000000023,0
300.4,309.9,1376,43.5,74,9.5,0
300.3,310.4,1672,29.2,39,10.099999999999966,0
299.0,310.4,1524,39.8,120,11.399999999999977,0
300.6,311.7,1389,52.1,210,11.099999999999966,0
301.0,311.7,1547,34.5,152,10.699999999999989,0
303.1,311.4,1829,24.5,159,8.299999999999955,0
299.9,310.0,1484,42.1,182,10.100000000000023,0
300.4,311.8,1689,30.8,196,11.400000000000034,0
299.6,310.9,1658,28.0,76,11.299999999999955,0
301.6,310.8,1548,34.2,143,9.199999999999989,0
299.7,309.3,1574,35.8,6,9.600000000000023,0
298.8,309.9,1439,45.2,40,11.099999999999966,1
299.6,308.9,1568,35.3,77,9.299999999999955,0
300.8,311.3,1505,45.5,141,10.5,0
296.9,308.4,1450,46.9,186,11.5,0
300.7,309.5,1461,49.9,0,8.800000000000011,0
302.6,310.8,1486,36.4,160,8.199999999999989,0
297.2,308.3,1326,57.2,100,11.100000000000023,0
298.0,308.6,1610,33.1,56,10.600000000000023,0
301.6,310.7,1679,29.5,10,9.099999999999966,0
298.9,310.2,1445,40.0,129,11.300000000000011,0
297.1,307.9,1662,26.9,183,10.799999999999955,0
